x,y,temperature
29,56,0.0074510369175804
30,56,0.0074911498277953
31,56,0.0075251287923546
32,56,0.0075537605223996
33,56,0.0075777601288481
34,56,0.0075977719761161
35,56,0.007614371822292
36,56,0.0076280699718102
37,56,0.0076393151840314
38,56,0.007648499104407
39,56,0.0076559610120736
40,56,0.0076619927069705
41,56,0.0076668433893461
42,56,0.0076707244135405
43,56,0.0076738138252103
44,56,0.0076762606159898
45,56,0.0076781886515031
46,56,0.0076797002474183
47,56,0.0076808793838268
48,56,0.0076817945607314
49,56,0.007682501307049
50,56,0.0076830443625709
51,56,0.0076834595570893
52,56,0.0076837754137601
53,56,0.0076840145050651
54,56,0.0076841945897902
55,56,0.0076843295585569
56,56,0.0076844302138923
57,56,0.007684504908822
58,56,0.0076845600657168
59,56,0.0076846005947556
60,56,0.0076846302290057
61,56,0.0076846517908523
62,56,0.0076846674023819
63,56,0.0076846786503866
64,56,0.0076846867149152
65,56,0.0076846924687687
66,56,0.0076846965540097
67,56,0.0076846994404218
68,56,0.0076847014698952
69,56,0.007684702889918
70,56,0.0076847038786912
71,56,0.0076847045638478
72,56,0.007684705036321
73,56,0.0076847053605568
74,56,0.0076847055819903
75,56,0.007684705732487
76,56,0.0076847058342789
77,56,0.0076847059027969
78,56,0.0076847059486959
79,56,0.0076847059792953
80,56,0.0076847059995969
81,56,0.0076847060130018
82,56,0.0076847060218105
83,56,0.0076847060275712
84,56,0.0076847060313205
85,56,0.0076847060337492
86,56,0.0076847060353148
87,56,0.0076847060363193
88,56,0.0076847060369607
89,56,0.0076847060373683
90,56,0.007684706037626
91,56,0.0076847060377883
92,56,0.0076847060378899
93,56,0.0076847060379532
94,56,0.0076847060379925
95,56,0.0076847060380166
96,56,0.0076847060380313
97,56,0.00768470603804
98,56,0.0076847060380448
99,56,0.007684706038047
100,56,0.007684706038047
101,56,0.0076847060380448
102,56,0.00768470603804
103,56,0.0076847060380313
104,56,0.0076847060380166
105,56,0.0076847060379925
106,56,0.0076847060379532
107,56,0.0076847060378899
108,56,0.0076847060377883
109,56,0.007684706037626
110,56,0.0076847060373683
111,56,0.0076847060369607
112,56,0.0076847060363193
113,56,0.0076847060353148
114,56,0.0076847060337492
115,56,0.0076847060313205
116,56,0.0076847060275712
117,56,0.0076847060218105
118,56,0.0076847060130018
119,56,0.0076847059995969
120,56,0.0076847059792953
121,56,0.0076847059486959
122,56,0.0076847059027969
123,56,0.0076847058342789
124,56,0.007684705732487
125,56,0.0076847055819903
126,56,0.0076847053605568
127,56,0.007684705036321
128,56,0.0076847045638478
129,56,0.0076847038786912
130,56,0.007684702889918
131,56,0.0076847014698952
132,56,0.0076846994404218
133,56,0.0076846965540097
134,56,0.0076846924687687
135,56,0.0076846867149152
136,56,0.0076846786503866
137,56,0.0076846674023819
138,56,0.0076846517908523
139,56,0.0076846302290057
140,56,0.0076846005947556
141,56,0.0076845600657168
142,56,0.007684504908822
143,56,0.0076844302138923
144,56,0.0076843295585569
145,56,0.0076841945897902
146,56,0.0076840145050651
147,56,0.0076837754137601
148,56,0.0076834595570893
149,56,0.0076830443625709
150,56,0.007682501307049
151,56,0.0076817945607314
152,56,0.0076808793838268
153,56,0.0076797002474183
154,56,0.0076781886515031
155,56,0.0076762606159898
156,56,0.0076738138252103
157,56,0.0076707244135405
158,56,0.0076668433893461
159,56,0.0076619927069705
160,56,0.0076559610120736
161,56,0.007648499104407
162,56,0.0076393151840314
163,56,0.0076280699718102
164,56,0.007614371822292
165,56,0.0075977719761161
166,56,0.0075777601288481
167,56,0.0075537605223996
168,56,0.0075251287923546
169,56,0.0074911498277953
170,56,0.0074510369175804
171,56,0.0074039324663383
172,56,0.0073489105625292
173,56,0.0072849816677418
174,56,0.0072110996691345
175,56,0.0071261714942012
176,56,0.0070290694280741
177,56,0.0069186461983113
178,56,0.0067937528014379
179,56,0.006653258941273
180,56,0.0064960758342419
181,56,0.0063211810154501
182,56,0.0061276446562895
183,56,0.0059146567856084
184,56,0.0056815546984438
185,56,0.005427849745692
186,56,0.0051532526315156
187,56,0.0048576963087982
188,56,0.0045413555616819
189,56,0.0042046624018092
190,56,0.0038483164832295
191,56,0.0034732898597726
192,56,0.0030808255655221
193,56,0.0026724296889735
194,56,0.0022498568274655
195,56,0.0018150890415181
196,56,0.00137030866829
197,56,0.00091786558806211
198,56,0.00046023975577621
199,56,0

0,57,0
1,57,0.00034148319885867
2,57,0.0006810340727609
3,57,0.0010167534838597
4,57,0.0013468077051693
5,57,0.0016694587574198
6,57,0.0019830920129474
7,57,0.0022862403315152
8,57,0.0025776041314987
9,57,0.0028560669587501
10,57,0.003120706286566
11,57,0.0033707994550623
12,57,0.0036058248286195
13,57,0.0038254584082568
14,57,0.0040295662752389
15,57,0.0042181933577389
16,57,0.0043915491003461
17,57,0.0045499906747358
18,57,0.0046940043986187
19,57,0.0048241860304749
20,57,0.0049412205821176
21,57,0.005045862243497
22,57,0.0051389149487089
23,57,0.0052212140337124
24,57,0.0052936093496791
25,57,0.0053569501058983
26,57,0.005412071627047
27,57,0.0054597841250969
28,57,0.0055008635091608
29,57,0.0055360441893851
30,57,0.0055660137750076
31,57,0.0055914095226036
32,57,0.0056128163583682
33,57,0.0056307662774876
34,57,0.005645738913267
35,57,0.0056581630674004
36,57,0.005668418999105
37,57,0.0056768412832131
38,57,0.0056837220641421
39,57,0.0056893145524702
40,57,0.0056938366322775
41,57,0.0056974744693196
42,57,0.0057003860315225
43,57,0.0057027044534823
44,57,0.0057045411950811
45,57,0.0057059889606424
46,57,0.0057071243590557
47,57,0.0057080102969666
48,57,0.0057086981065017
49,57,0.0057092294162505
50,57,0.005709637779542
51,57,0.0057099500776894
52,57,0.0057101877180813
53,57,0.0057103676480272
54,57,0.0057105032053677
55,57,0.0057106048262501
56,57,0.0057106806293594
57,57,0.0057107368944338
58,57,0.0057107784512399
59,57,0.0057108089934362
60,57,0.0057108313300098
61,57,0.0057108475852828
62,57,0.0057108593569115
63,57,0.005710867839853
64,57,0.0057108739229811
65,57,0.0057108782638924
66,57,0.0057108813464494
67,57,0.0057108835247624
68,57,0.0057108850565942
69,57,0.0057108861285727
70,57,0.0057108868751034
71,57,0.0057108873924702
72,57,0.0057108877492833
73,57,0.0057108879941767
74,57,0.0057108881614434
75,57,0.005710888275138
76,57,0.005710888352046
77,57,0.0057108884038192
78,57,0.0057108884385044
79,57,0.0057108884616299
80,57,0.0057108884769741
81,57,0.0057108884871064
82,57,0.0057108884937651
83,57,0.00571088849812
84,57,0.0057108885009546
85,57,0.0057108885027908
86,57,0.0057108885039745
87,57,0.0057108885047341
88,57,0.005710888505219
89,57,0.0057108885055273
90,57,0.0057108885057222
91,57,0.0057108885058449
92,57,0.0057108885059217
93,57,0.0057108885059696
94,57,0.0057108885059993
95,57,0.0057108885060176
96,57,0.0057108885060287
97,57,0.0057108885060352
98,57,0.0057108885060389
99,57,0.0057108885060405
100,57,0.0057108885060405
101,57,0.0057108885060389
102,57,0.0057108885060352
103,57,0.0057108885060287
104,57,0.0057108885060176
105,57,0.0057108885059993
106,57,0.0057108885059696
107,57,0.0057108885059217
108,57,0.0057108885058449
109,57,0.0057108885057222
110,57,0.0057108885055273
111,57,0.005710888505219
112,57,0.0057108885047341
113,57,0.0057108885039745
114,57,0.0057108885027908
115,57,0.0057108885009546
116,57,0.00571088849812
117,57,0.0057108884937651
118,57,0.0057108884871064
119,57,0.0057108884769741
120,57,0.0057108884616299
121,57,0.0057108884385044
122,57,0.0057108884038192
123,57,0.005710888352046
124,57,0.005710888275138
125,57,0.0057108881614434
126,57,0.0057108879941767
127,57,0.0057108877492833
128,57,0.0057108873924702
129,57,0.0057108868751034
130,57,0.0057108861285727
131,57,0.0057108850565942
132,57,0.0057108835247624
133,57,0.0057108813464494
134,57,0.0057108782638924
135,57,0.0057108739229811
136,57,0.005710867839853
137,57,0.0057108593569115
138,57,0.0057108475852828
139,57,0.0057108313300098
140,57,0.0057108089934362
141,57,0.0057107784512399
142,57,0.0057107368944338
143,57,0.0057106806293594
144,57,0.0057106048262501
145,57,0.0057105032053677
146,57,0.0057103676480272
147,57,0.0057101877180813
148,57,0.0057099500776894
149,57,0.005709637779542
150,57,0.0057092294162505
151,57,0.0057086981065017
152,57,0.0057080102969666
153,57,0.0057071243590557
154,57,0.0057059889606424
155,57,0.0057045411950811
156,57,0.0057027044534823
157,57,0.0057003860315225
158,57,0.0056974744693196
159,57,0.0056938366322775
160,57,0.0056893145524702
161,57,0.0056837220641421
162,57,0.0056768412832131
163,57,0.005668418999105
164,57,0.0056581630674004
165,57,0.005645738913267
166,57,0.0056307662774876
167,57,0.0056128163583682
168,57,0.0055914095226036
169,57,0.0055660137750076
170,57,0.0055360441893851
171,57,0.0055008635091608
172,57,0.0054597841250969
173,57,0.005412071627047
174,57,0.0053569501058983
175,57,0.0052936093496791
176,57,0.0052212140337124
177,57,0.0051389149487089
178,57,0.005045862243497
179,57,0.0049412205821176
180,57,0.0048241860304749
181,57,0.0046940043986187
182,57,0.0045499906747358
183,57,0.0043915491003461
184,57,0.0042181933577389
185,57,0.0040295662752389
186,57,0.0038254584082568
187,57,0.0036058248286195
188,57,0.0033707994550623
189,57,0.003120706286566
190,57,0.0028560669587501
191,57,0.0025776041314987
192,57,0.0022862403315152
193,57,0.0019830920129474
194,57,0.0016694587574198
195,57,0.0013468077051693
196,57,0.0010167534838597
197,57,0.0006810340727609
198,57,0.00034148319885867
199,57,0

0,58,0
1,58,0.00025220450705146
2,58,0.00050298685028766
3,58,0.00075094918806199
4,58,0.00099474162067284
5,58,0.0012330844342036
6,58,0.0014647883510251
7,58,0.0016887722499975
8,58,0.001904077919894
9,58,0.0021098815248845
10,58,0.0023055015852193
11,58,0.0024904034034328
12,58,0.0026641999904466
13,58,0.0028266496613514
14,58,0.0029776505725972
15,58,0.0031172325570312
16,58,0.0032455466780303
17,58,0.003362852967449
18,58,0.0034695068339879
19,58,0.0035659446297688
20,58,0.0036526688451995
21,58,0.0037302333682395
22,58,0.0037992291970715
23,58,0.0038602709384161
24,58,0.0039139843608343
25,58,0.0039609952067854
26,58,0.0040019194020777
27,58,0.0040373547393947
28,58,0.0040678740560039
29,58,0.0040940198762046
30,58,0.0041163004476343
31,58,0.0041351870677622
32,58,0.004151112572813
33,58,0.0041644708456222
34,58,0.0041756171908327
35,58,0.0041848694244803
36,58,0.004192509529297
37,58,0.004198785735835
38,58,0.0042039149016399
39,58,0.0042080850750756
40,58,0.0042114581460427
41,58,0.0042141725018778
42,58,0.004216345622461
43,58,0.0042180765634371
44,58,0.0042194482900674
45,58,0.0042205298363052
46,58,0.0042213782740873
47,58,0.0042220404865085
48,58,0.0042225547455473
49,58,0.0042229521004367
50,58,0.0042232575867719
51,58,0.0042234912692003
52,58,0.0042236691322246
53,58,0.0042238038344609
54,58,0.0042239053418131
55,58,0.0042239814546079
56,58,0.0042240382429397
57,58,0.0042240804034154
58,58,0.0042241115492814
59,58,0.0042241344446317
60,58,0.004224151192113
61,58,0.0042241633822978
62,58,0.0042241722117309
63,58,0.0042241785755842
64,58,0.0042241831398958
65,58,0.0042241863975208
66,58,0.0042241887111854
67,58,0.0042241903464045
68,58,0.0042241914964908
69,58,0.0042241923014362
70,58,0.0042241928620792
71,58,0.0042241932506705
72,58,0.0042241935187036
73,58,0.0042241937026856
74,58,0.0042241938283627
75,58,0.0042241939137969
76,58,0.0042241939715941
77,58,0.0042241940105059
78,58,0.004224194036577
79,58,0.0042241940539606
80,58,0.0042241940654959
81,58,0.0042241940731136
82,58,0.0042241940781201
83,58,0.0042241940813947
84,58,0.0042241940835262
85,58,0.004224194084907
86,58,0.0042241940857972
87,58,0.0042241940863685
88,58,0.0042241940867332
89,58,0.004224194086965
90,58,0.0042241940871116
91,58,0.0042241940872039
92,58,0.0042241940872617
93,58,0.0042241940872978
94,58,0.0042241940873201
95,58,0.0042241940873338
96,58,0.0042241940873422
97,58,0.0042241940873471
98,58,0.0042241940873499
99,58,0.0042241940873511
100,58,0.0042241940873511
101,58,0.0042241940873499
102,58,0.0042241940873471
103,58,0.0042241940873422
104,58,0.0042241940873338
105,58,0.0042241940873201
106,58,0.0042241940872978
107,58,0.0042241940872617
108,58,0.0042241940872039
109,58,0.0042241940871116
110,58,0.004224194086965
111,58,0.0042241940867332
112,58,0.0042241940863685
113,58,0.0042241940857972
114,58,0.004224194084907
115,58,0.0042241940835262
116,58,0.0042241940813947
117,58,0.0042241940781201
118,58,0.0042241940731136
119,58,0.0042241940654959
120,58,0.0042241940539606
121,58,0.004224194036577
122,58,0.0042241940105059
123,58,0.0042241939715941
124,58,0.0042241939137969
125,58,0.0042241938283627
126,58,0.0042241937026856
127,58,0.0042241935187036
128,58,0.0042241932506705
129,58,0.0042241928620792
130,58,0.0042241923014362
131,58,0.0042241914964908
132,58,0.0042241903464045
133,58,0.0042241887111854
134,58,0.0042241863975208
135,58,0.0042241831398958
136,58,0.0042241785755842
137,58,0.0042241722117309
138,58,0.0042241633822978
139,58,0.004224151192113
140,58,0.0042241344446317
141,58,0.0042241115492814
142,58,0.0042240804034154
143,58,0.0042240382429397
144,58,0.0042239814546079
145,58,0.0042239053418131
146,58,0.0042238038344609
147,58,0.0042236691322246
148,58,0.0042234912692003
149,58,0.0042232575867719
150,58,0.0042229521004367
151,58,0.0042225547455473
152,58,0.0042220404865085
153,58,0.0042213782740873
154,58,0.0042205298363052
155,58,0.0042194482900674
156,58,0.0042180765634372
157,58,0.004216345622461
158,58,0.0042141725018778
159,58,0.0042114581460427
160,58,0.0042080850750756
161,58,0.0042039149016399
162,58,0.004198785735835
163,58,0.004192509529297
164,58,0.0041848694244803
165,58,0.0041756171908327
166,58,0.0041644708456222
167,58,0.004151112572813
168,58,0.0041351870677622
169,58,0.0041163004476343
170,58,0.0040940198762046
171,58,0.0040678740560039
172,58,0.0040373547393947
173,58,0.0040019194020777
174,58,0.0039609952067854
175,58,0.0039139843608343
176,58,0.0038602709384161
177,58,0.0037992291970715
178,58,0.0037302333682395
179,58,0.0036526688451995
180,58,0.0035659446297688
181,58,0.0034695068339879
182,58,0.003362852967449
183,58,0.0032455466780303
184,58,0.0031172325570312
185,58,0.0029776505725972
186,58,0.0028266496613514
187,58,0.0026641999904466
188,58,0.0024904034034328
189,58,0.0023055015852193
190,58,0.0021098815248845
191,58,0.001904077919894
192,58,0.0016887722499975
193,58,0.0014647883510251
194,58,0.0012330844342036
195,58,0.00099474162067284
196,58,0.00075094918806199
197,58,0.00050298685028766
198,58,0.00025220450705146
199,58,0

0,59,0
1,59,0.00018540917361797
2,59,0.00036977628704579
3,59,0.00055207703059707
4,59,0.00073132208546468
5,59,0.00090657336466723
6,59,0.001076958805808
7,59,0.0012416853249939
8,59,0.0014000496138836
9,59,0.0015514465452286
10,59,0.0016953750422357
11,59,0.0018314413592213
12,59,0.0019593598110217
13,59,0.0020789510724718
14,59,0.0021901382434863
15,59,0.0022929409371295
16,59,0.0023874676955757
17,59,0.0024739070709762
18,59,0.0025525177247468
19,59,0.0026236179002596
20,59,0.0026875746116533
21,59,0.0027447928673278
22,59,0.0027957052129027
23,59,0.0028407618374968
24,59,0.0028804214416815
25,59,0.0029151430178719
26,59,0.0029453786465216
27,59,0.0029715673662838
28,59,0.002994130134906
29,59,0.0030134658612626
30,59,0.0030299484584169
31,59,0.0030439248433518
32,59,0.0030557137910848
33,59,0.003065605539048
34,59,0.0030738620313816
35,59,0.0030807176914939
36,59,0.0030863806141159
37,59,0.0030910340742773
38,59,0.0030948382593271
39,59,0.0030979321405142
40,59,0.0031004354120033
41,59,0.0031024504369023
42,59,0.0031040641513871
43,59,0.0031053498889208
44,59,0.0031063690965693
45,59,0.0031071729243096
46,59,0.0031078036759101
47,59,0.0031082961163805
48,59,0.0031086786361858
49,59,0.0031089742764594
50,59,0.0031092016224387
51,59,0.0031093755744168
52,59,0.003109508006785
53,59,0.0031096083263728
54,59,0.0031096839414103
55,59,0.0031097406521539
56,59,0.0031097829736516
57,59,0.0031098144003608
58,59,0.0031098376214471
59,59,0.0031098546946645
60,59,0.003109867185767
61,59,0.0031098762794958
62,59,0.0031098828673235
63,59,0.0031098876163493
64,59,0.0031098910230337
65,59,0.0031098934548304
66,59,0.0031098951822326
67,59,0.003109896403282
68,59,0.0031098972621952
69,59,0.0031098978634303
70,59,0.0031098982822438
71,59,0.0031098985725666
72,59,0.0031098987728422
73,59,0.0031098989103299
74,59,0.0031098990042569
75,59,0.0031098990681142
76,59,0.0031098991113185
77,59,0.0031098991404083
78,59,0.0031098991599003
79,59,0.0031098991728981
80,59,0.0031098991815238
81,59,0.0031098991872204
82,59,0.0031098991909645
83,59,0.0031098991934136
84,59,0.0031098991950079
85,59,0.0031098991960407
86,59,0.0031098991967066
87,59,0.0031098991971339
88,59,0.0031098991974068
89,59,0.0031098991975802
90,59,0.0031098991976899
91,59,0.0031098991977589
92,59,0.0031098991978022
93,59,0.0031098991978291
94,59,0.0031098991978458
95,59,0.0031098991978561
96,59,0.0031098991978623
97,59,0.003109899197866
98,59,0.0031098991978681
99,59,0.003109899197869
100,59,0.003109899197869
101,59,0.0031098991978681
102,59,0.003109899197866
103,59,0.0031098991978623
104,59,0.0031098991978561
105,59,0.0031098991978458
106,59,0.0031098991978291
107,59,0.0031098991978022
108,59,0.0031098991977589
109,59,0.0031098991976899
110,59,0.0031098991975802
111,59,0.0031098991974068
112,59,0.0031098991971339
113,59,0.0031098991967066
114,59,0.0031098991960407
115,59,0.0031098991950079
116,59,0.0031098991934136
117,59,0.0031098991909645
118,59,0.0031098991872204
119,59,0.0031098991815238
120,59,0.0031098991728981
121,59,0.0031098991599003
122,59,0.0031098991404083
123,59,0.0031098991113185
124,59,0.0031098990681142
125,59,0.0031098990042569
126,59,0.0031098989103299
127,59,0.0031098987728422
128,59,0.0031098985725666
129,59,0.0031098982822438
130,59,0.0031098978634303
131,59,0.0031098972621952
132,59,0.003109896403282
133,59,0.0031098951822326
134,59,0.0031098934548304
135,59,0.0031098910230337
136,59,0.0031098876163493
137,59,0.0031098828673235
138,59,0.0031098762794958
139,59,0.003109867185767
140,59,0.0031098546946645
141,59,0.0031098376214471
142,59,0.0031098144003608
143,59,0.0031097829736516
144,59,0.0031097406521539
145,59,0.0031096839414103
146,59,0.0031096083263728
147,59,0.003109508006785
148,59,0.0031093755744168
149,59,0.0031092016224387
150,59,0.0031089742764594
151,59,0.0031086786361858
152,59,0.0031082961163805
153,59,0.0031078036759101
154,59,0.0031071729243096
155,59,0.0031063690965693
156,59,0.0031053498889208
157,59,0.0031040641513871
158,59,0.0031024504369023
159,59,0.0031004354120033
160,59,0.0030979321405142
161,59,0.0030948382593271
162,59,0.0030910340742773
163,59,0.0030863806141159
164,59,0.0030807176914939
165,59,0.0030738620313816
166,59,0.003065605539048
167,59,0.0030557137910848
168,59,0.0030439248433518
169,59,0.0030299484584169
170,59,0.0030134658612626
171,59,0.002994130134906
172,59,0.0029715673662838
173,59,0.0029453786465216
174,59,0.0029151430178719
175,59,0.0028804214416815
176,59,0.0028407618374968
177,59,0.0027957052129027
178,59,0.0027447928673278
179,59,0.0026875746116533
180,59,0.0026236179002596
181,59,0.0025525177247468
182,59,0.0024739070709762
183,59,0.0023874676955757
184,59,0.0022929409371295
185,59,0.0021901382434863
186,59,0.0020789510724718
187,59,0.0019593598110217
188,59,0.0018314413592213
189,59,0.0016953750422357
190,59,0.0015514465452286
191,59,0.0014000496138836
192,59,0.0012416853249939
193,59,0.001076958805808
194,59,0.00090657336466723
195,59,0.00073132208546468
196,59,0.00055207703059707
197,59,0.00036977628704579
198,59,0.00018540917361797
199,59,0

0,60,0
1,60,0.00013567545704435
2,60,0.00027059075958306
3,60,0.00040399865282842
4,60,0.00053517731239736
5,60,0.00066344215191883
6,60,0.00078815658268525
7,60,0.00090874144229295
8,60,0.0010246828615104
9,60,0.0011355383986978
10,60,0.0012409413359724
11,60,0.0013406030978126
12,60,0.0014343138178242
13,60,0.0015219411400639
14,60,0.0016034273951325
15,60,0.0016787853362074
16,60,0.001748092654859
17,60,0.0018114855200961
18,60,0.0018691513964218
19,60,0.0019213213981657
20,60,0.0019682624288813
21,60,0.0020102693374905
22,60,0.0020476572987057
23,60,0.0020807545958768
24,60,0.0021098959516127
25,60,0.0021354165171337
26,60,0.0021576465969666
27,60,0.0021769071527574
28,60,0.0021935060998252
29,60,0.002207735383528
30,60,0.0022198688001498
31,60,0.0022301605091787
32,60,0.0022388441705847
33,60,0.0022461326318687
34,60,0.0022522180848955
35,60,0.0022572726113811
36,60,0.0022614490378131
37,60,0.0022648820249482
38,60,0.0022676893232411
39,60,0.0022699731330415
40,60,0.0022718215166108
41,60,0.0022733098175046
42,60,0.002274502051246
43,60,0.002275452239175
44,60,0.0022762056646832
45,60,0.0022768000375577
46,60,0.0022772665578068
47,60,0.0022776308750639
48,60,0.0022779139435052
49,60,0.0022781327752061
50,60,0.0022783010970849
51,60,0.0022784299181266
52,60,0.0022785280145507
53,60,0.0022786023410683
54,60,0.0022786583764874
55,60,0.0022787004117313
56,60,0.0022787317879345
57,60,0.0022787550917343
58,60,0.0022787723142335
59,60,0.0022787849794363
60,60,0.0022787942472654
61,60,0.002278800995607
62,60,0.0022788058851968
63,60,0.0022788094105873
64,60,0.0022788119399113
65,60,0.0022788137457007
66,60,0.0022788150286158
67,60,0.0022788159356
68,60,0.0022788165736803
69,60,0.0022788170203919
70,60,0.0022788173316052
71,60,0.0022788175473649
72,60,0.0022788176962211
73,60,0.0022788177984208
74,60,0.0022788178682474
75,60,0.0022788179157244
76,60,0.0022788179478492
77,60,0.0022788179694809
78,60,0.0022788179839766
79,60,0.0022788179936436
80,60,0.0022788180000592
81,60,0.0022788180042966
82,60,0.0022788180070818
83,60,0.0022788180089037
84,60,0.0022788180100898
85,60,0.0022788180108582
86,60,0.0022788180113537
87,60,0.0022788180116716
88,60,0.0022788180118746
89,60,0.0022788180120037
90,60,0.0022788180120853
91,60,0.0022788180121367
92,60,0.0022788180121688
93,60,0.0022788180121889
94,60,0.0022788180122013
95,60,0.002278818012209
96,60,0.0022788180122136
97,60,0.0022788180122164
98,60,0.0022788180122179
99,60,0.0022788180122186
100,60,0.0022788180122186
101,60,0.0022788180122179
102,60,0.0022788180122164
103,60,0.0022788180122136
104,60,0.002278818012209
105,60,0.0022788180122013
106,60,0.0022788180121889
107,60,0.0022788180121688
108,60,0.0022788180121367
109,60,0.0022788180120853
110,60,0.0022788180120037
111,60,0.0022788180118746
112,60,0.0022788180116716
113,60,0.0022788180113537
114,60,0.0022788180108582
115,60,0.0022788180100898
116,60,0.0022788180089037
117,60,0.0022788180070818
118,60,0.0022788180042966
119,60,0.0022788180000592
120,60,0.0022788179936436
121,60,0.0022788179839766
122,60,0.0022788179694809
123,60,0.0022788179478492
124,60,0.0022788179157244
125,60,0.0022788178682474
126,60,0.0022788177984208
127,60,0.0022788176962211
128,60,0.0022788175473649
129,60,0.0022788173316052
130,60,0.0022788170203919
131,60,0.0022788165736803
132,60,0.0022788159356
133,60,0.0022788150286158
134,60,0.0022788137457007
135,60,0.0022788119399113
136,60,0.0022788094105873
137,60,0.0022788058851968
138,60,0.002278800995607
139,60,0.0022787942472654
140,60,0.0022787849794363
141,60,0.0022787723142335
142,60,0.0022787550917343
143,60,0.0022787317879345
144,60,0.0022787004117313
145,60,0.0022786583764874
146,60,0.0022786023410683
147,60,0.0022785280145507
148,60,0.0022784299181266
149,60,0.0022783010970849
150,60,0.0022781327752061
151,60,0.0022779139435052
152,60,0.0022776308750639
153,60,0.0022772665578068
154,60,0.0022768000375577
155,60,0.0022762056646832
156,60,0.002275452239175
157,60,0.002274502051246
158,60,0.0022733098175046
159,60,0.0022718215166108
160,60,0.0022699731330415
161,60,0.0022676893232411
162,60,0.0022648820249482
163,60,0.0022614490378131
164,60,0.0022572726113811
165,60,0.0022522180848955
166,60,0.0022461326318687
167,60,0.0022388441705847
168,60,0.0022301605091787
169,60,0.0022198688001498
170,60,0.002207735383528
171,60,0.0021935060998252
172,60,0.0021769071527574
173,60,0.0021576465969666
174,60,0.0021354165171337
175,60,0.0021098959516127
176,60,0.0020807545958768
177,60,0.0020476572987057
178,60,0.0020102693374905
179,60,0.0019682624288813
180,60,0.0019213213981657
181,60,0.0018691513964218
182,60,0.0018114855200961
183,60,0.001748092654859
184,60,0.0016787853362074
185,60,0.0016034273951325
186,60,0.0015219411400639
187,60,0.0014343138178242
188,60,0.0013406030978126
189,60,0.0012409413359724
190,60,0.0011355383986978
191,60,0.0010246828615104
192,60,0.00090874144229295
193,60,0.00078815658268525
194,60,0.00066344215191883
195,60,0.00053517731239736
196,60,0.00040399865282842
197,60,0.00027059075958306
198,60,0.00013567545704435
199,60,0

0,61,0
1,61,9.8823476560336E-5
2,61,0.00019709491435555
3,61,0.00029427160926105
4,61,0.000389829260539
5,61,0.00048327051853498
6,61,0.000574132777083
7,61,0.00066199500636651
8,61,0.00074648345949843
9,61,0.00082727612921228
10,61,0.00090410587765151
11,61,0.00097676221005353
12,61,0.0010450917099264
13,61,0.001108997197043
14,61,0.0011684357084322
15,61,0.0012234154350826
16,61,0.0012739917722611
17,61,0.0013202626585965
18,61,0.0013623633882456
19,61,0.0014004610818037
20,61,0.0014347489957973
21,61,0.0014654408385041
22,61,0.0014927652426585
23,61,0.00151696052457
24,61,0.0015382698356447
25,61,0.0015569367875429
26,61,0.0015732016074255
27,61,0.0015872978559952
28,61,0.0015994497191772
29,61,0.0016098698649847
30,61,0.0016187578408091
31,61,0.0016262989733239
32,61,0.0016326637234294
33,61,0.0016380074421142
34,61,0.0016424704695074
35,61,0.0016461785184268
36,61,0.0016492432849906
37,61,0.0016517632319136
38,61,0.001653824494534
39,61,0.0016555018649743
40,61,0.0016568598157596
41,61,0.0016579535303536
42,61,0.0016588299141431
43,61,0.0016595285651873
44,61,0.0016600826893745
45,61,0.0016605199493885
46,61,0.0016608632410079
47,61,0.0016611313937303
48,61,0.0016613397955272
49,61,0.0016615009437395
50,61,0.0016616249257665
51,61,0.0016617198343481
52,61,0.0016617921229677
53,61,0.0016618469072719
54,61,0.0016618882184993
55,61,0.001661919214783
56,61,0.001661942355909
57,61,0.001661959546718
58,61,0.0016619722538827
59,61,0.0016619816002957
60,61,0.0016619884408075
61,61,0.0016619934225675
62,61,0.0016619970327635
63,61,0.0016619996361319
64,61,0.0016620015042328
65,61,0.0016620028381469
66,61,0.0016620037859565
67,61,0.0016620044561231
68,61,0.0016620049276601
69,61,0.0016620052578187
70,61,0.00166200548786
71,61,0.0016620056473628
72,61,0.0016620057574184
73,61,0.0016620058329868
74,61,0.001662005884623
75,61,0.0016620059197352
76,61,0.0016620059434955
77,61,0.0016620059594961
78,61,0.0016620059702193
79,61,0.0016620059773709
80,61,0.0016620059821175
81,61,0.0016620059852527
82,61,0.0016620059873136
83,61,0.0016620059886617
84,61,0.0016620059895394
85,61,0.0016620059901081
86,61,0.0016620059904748
87,61,0.0016620059907101
88,61,0.0016620059908603
89,61,0.0016620059909558
90,61,0.0016620059910162
91,61,0.0016620059910543
92,61,0.0016620059910781
93,61,0.0016620059910929
94,61,0.0016620059911021
95,61,0.0016620059911078
96,61,0.0016620059911112
97,61,0.0016620059911133
98,61,0.0016620059911144
99,61,0.0016620059911149
100,61,0.0016620059911149
101,61,0.0016620059911144
102,61,0.0016620059911133
103,61,0.0016620059911112
104,61,0.0016620059911078
105,61,0.0016620059911021
106,61,0.0016620059910929
107,61,0.0016620059910781
108,61,0.0016620059910543
109,61,0.0016620059910162
110,61,0.0016620059909558
111,61,0.0016620059908603
112,61,0.0016620059907101
113,61,0.0016620059904748
114,61,0.0016620059901081
115,61,0.0016620059895394
116,61,0.0016620059886617
117,61,0.0016620059873136
